Paso,Posicion_X,Posicion_Y,Velocidad_X,Velocidad_Y
1234,-8.0298e+13,1.3383e+13,-1.30037e+13,2.16729e+12
1235,-8.04282e+13,1.34047e+13,-1.30143e+13,2.16905e+12
1236,-8.05584e+13,1.34264e+13,-1.30248e+13,2.1708e+12
1237,-8.06888e+13,1.34481e+13,-1.30353e+13,2.17256e+12
1238,-8.08192e+13,1.34699e+13,-1.30459e+13,2.17431e+12
1239,-8.09498e+13,1.34916e+13,-1.30564e+13,2.17607e+12
1240,-8.10805e+13,1.35134e+13,-1.3067e+13,2.17783e+12
1241,-8.12113e+13,1.35352e+13,-1.30775e+13,2.17958e+12
1242,-8.13421e+13,1.3557e+13,-1.3088e+13,2.18134e+12
1243,-8.14731e+13,1.35789e+13,-1.30986e+13,2.1831e+12
1244,-8.16042e+13,1.36007e+13,-1.31091e+13,2.18485e+12
1245,-8.17354e+13,1.36226e+13,-1.31196e+13,2.18661e+12
1246,-8.18667e+13,1.36445e+13,-1.31302e+13,2.18836e+12
1247,-8.19981e+13,1.36664e+13,-1.31407e+13,2.19012e+12
1248,-8.21296e+13,1.36883e+13,-1.31513e+13,2.19188e+12
1249,-8.22613e+13,1.37102e+13,-1.31618e+13,2.19363e+12
1250,-8.2393e+13,1.37322e+13,-1.31723e+13,2.19539e+12
1251,-8.25248e+13,1.37541e+13,-1.31829e+13,2.19715e+12
1252,-8.26567e+13,1.37761e+13,-1.31934e+13,2.1989e+12
1253,-8.27888e+13,1.37981e+13,-1.3204e+13,2.20066e+12
1254,-8.29209e+13,1.38202e+13,-1.32145e+13,2.20241e+12
1255,-8.30532e+13,1.38422e+13,-1.3225e+13,2.20417e+12
1256,-8.31855e+13,1.38643e+13,-1.32356e+13,2.20593e+12
1257,-8.3318e+13,1.38863e+13,-1.32461e+13,2.20768e+12
1258,-8.34506e+13,1.39084e+13,-1.32566e+13,2.20944e+12
1259,-8.35832e+13,1.39305e+13,-1.32672e+13,2.2112e+12
1260,-8.3716e+13,1.39527e+13,-1.32777e+13,2.21295e+12
1261,-8.38489e+13,1.39748e+13,-1.32883e+13,2.21471e+12
1262,-8.39819e+13,1.3997e+13,-1.32988e+13,2.21647e+12
1263,-8.4115e+13,1.40192e+13,-1.33093e+13,2.21822e+12
1264,-8.42482e+13,1.40414e+13,-1.33199e+13,2.21998e+12
1265,-8.43815e+13,1.40636e+13,-1.33304e+13,2.22173e+12
1266,-8.45149e+13,1.40858e+13,-1.33409e+13,2.22349e+12
1267,-8.46484e+13,1.41081e+13,-1.33515e+13,2.22525e+12
1268,-8.4782e+13,1.41303e+13,-1.3362e+13,2.227e+12
1269,-8.49157e+13,1.41526e+13,-1.33726e+13,2.22876e+12
1270,-8.50496e+13,1.41749e+13,-1.33831e+13,2.23052e+12
1271,-8.51835e+13,1.41973e+13,-1.33936e+13,2.23227e+12
1272,-8.53175e+13,1.42196e+13,-1.34042e+13,2.23403e+12
1273,-8.54517e+13,1.42419e+13,-1.34147e+13,2.23578e+12
1274,-8.55859e+13,1.42643e+13,-1.34252e+13,2.23754e+12
1275,-8.57203e+13,1.42867e+13,-1.34358e+13,2.2393e+12
1276,-8.58548e+13,1.43091e+13,-1.34463e+13,2.24105e+12
1277,-8.59893e+13,1.43316e+13,-1.34569e+13,2.24281e+12
1278,-8.6124e+13,1.4354e+13,-1.34674e+13,2.24457e+12
1279,-8.62588e+13,1.43765e+13,-1.34779e+13,2.24632e+12
1280,-8.63937e+13,1.43989e+13,-1.34885e+13,2.24808e+12
1281,-8.65287e+13,1.44214e+13,-1.3499e+13,2.24984e+12
1282,-8.66638e+13,1.4444e+13,-1.35095e+13,2.25159e+12
1283,-8.6799e+13,1.44665e+13,-1.35201e+13,2.25335e+12
1284,-8.69343e+13,1.4489e+13,-1.35306e+13,2.2551e+12
1285,-8.70697e+13,1.45116e+13,-1.35412e+13,2.25686e+12
1286,-8.72052e+13,1.45342e+13,-1.35517e+13,2.25862e+12
1287,-8.73408e+13,1.45568e+13,-1.35622e+13,2.26037e+12
1288,-8.74765e+13,1.45794e+13,-1.35728e+13,2.26213e+12
1289,-8.76124e+13,1.46021e+13,-1.35833e+13,2.26389e+12
1290,-8.77483e+13,1.46247e+13,-1.35939e+13,2.26564e+12
1291,-8.78844e+13,1.46474e+13,-1.36044e+13,2.2674e+12
1292,-8.80205e+13,1.46701e+13,-1.36149e+13,2.26915e+12
1293,-8.81568e+13,1.46928e+13,-1.36255e+13,2.27091e+12
1294,-8.82931e+13,1.47155e+13,-1.3636e+13,2.27267e+12
1295,-8.84296e+13,1.47383e+13,-1.36465e+13,2.27442e+12
1296,-8.85662e+13,1.4761e+13,-1.36571e+13,2.27618e+12
1297,-8.87028e+13,1.47838e+13,-1.36676e+13,2.27794e+12
1298,-8.88396e+13,1.48066e+13,-1.36782e+13,2.27969e+12
1299,-8.89765e+13,1.48294e+13,-1.36887e+13,2.28145e+12
1300,-8.91135e+13,1.48523e+13,-1.36992e+13,2.28321e+12
1301,-8.92506e+13,1.48751e+13,-1.37098e+13,2.28496e+12
1302,-8.93878e+13,1.4898e+13,-1.37203e+13,2.28672e+12
1303,-8.95251e+13,1.49209e+13,-1.37308e+13,2.28847e+12
1304,-8.96625e+13,1.49438e+13,-1.37414e+13,2.29023e+12
1305,-8.98e+13,1.49667e+13,-1.37519e+13,2.29199e+12
1306,-8.99377e+13,1.49896e+13,-1.37625e+13,2.29374e+12
1307,-9.00754e+13,1.50126e+13,-1.3773e+13,2.2955e+12
1308,-9.02132e+13,1.50355e+13,-1.37835e+13,2.29726e+12
1309,-9.03512e+13,1.50585e+13,-1.37941e+13,2.29901e+12
1310,-9.04892e+13,1.50815e+13,-1.38046e+13,2.30077e+12
1311,-9.06274e+13,1.51046e+13,-1.38151e+13,2.30252e+12
1312,-9.07656e+13,1.51276e+13,-1.38257e+13,2.30428e+12
1313,-9.0904e+13,1.51507e+13,-1.38362e+13,2.30604e+12
1314,-9.10425e+13,1.51737e+13,-1.38468e+13,2.30779e+12
1315,-9.1181e+13,1.51968e+13,-1.38573e+13,2.30955e+12
1316,-9.13197e+13,1.522e+13,-1.38678e+13,2.31131e+12
1317,-9.14585e+13,1.52431e+13,-1.38784e+13,2.31306e+12
1318,-9.15974e+13,1.52662e+13,-1.38889e+13,2.31482e+12
1319,-9.17364e+13,1.52894e+13,-1.38995e+13,2.31658e+12
1320,-9.18755e+13,1.53126e+13,-1.391e+13,2.31833e+12
1321,-9.20147e+13,1.53358e+13,-1.39205e+13,2.32009e+12
1322,-9.2154e+13,1.5359e+13,-1.39311e+13,2.32184e+12
1323,-9.22934e+13,1.53822e+13,-1.39416e+13,2.3236e+12
1324,-9.24329e+13,1.54055e+13,-1.39521e+13,2.32536e+12
1325,-9.25726e+13,1.54288e+13,-1.39627e+13,2.32711e+12
1326,-9.27123e+13,1.5452e+13,-1.39732e+13,2.32887e+12
1327,-9.28521e+13,1.54754e+13,-1.39838e+13,2.33063e+12
1328,-9.29921e+13,1.54987e+13,-1.39943e+13,2.33238e+12
1329,-9.31321e+13,1.5522e+13,-1.40048e+13,2.33414e+12
1330,-9.32723e+13,1.55454e+13,-1.40154e+13,2.33589e+12
1331,-9.34125e+13,1.55688e+13,-1.40259e+13,2.33765e+12
1332,-9.35529e+13,1.55921e+13,-1.40364e+13,2.33941e+12
1333,-9.36934e+13,1.56156e+13,-1.4047e+13,2.34116e+12
1334,-9.38339e+13,1.5639e+13,-1.40575e+13,2.34292e+12
1335,-9.39746e+13,1.56624e+13,-1.40681e+13,2.34468e+12
1336,-9.41154e+13,1.56859e+13,-1.40786e+13,2.34643e+12
1337,-9.42563e+13,1.57094e+13,-1.40891e+13,2.34819e+12
1338,-9.43973e+13,1.57329e+13,-1.40997e+13,2.34995e+12
1339,-9.45384e+13,1.57564e+13,-1.41102e+13,2.3517e+12
1340,-9.46796e+13,1.57799e+13,-1.41207e+13,2.35346e+12
1341,-9.48209e+13,1.58035e+13,-1.41313e+13,2.35521e+12
1342,-9.49623e+13,1.58271e+13,-1.41418e+13,2.35697e+12
1343,-9.51039e+13,1.58506e+13,-1.41524e+13,2.35873e+12
1344,-9.52455e+13,1.58742e+13,-1.41629e+13,2.36048e+12
1345,-9.53872e+13,1.58979e+13,-1.41734e+13,2.36224e+12
1346,-9.55291e+13,1.59215e+13,-1.4184e+13,2.364e+12
1347,-9.5671e+13,1.59452e+13,-1.41945e+13,2.36575e+12
1348,-9.58131e+13,1.59688e+13,-1.4205e+13,2.36751e+12
1349,-9.59552e+13,1.59925e+13,-1.42156e+13,2.36926e+12
1350,-9.60975e+13,1.60162e+13,-1.42261e+13,2.37102e+12
1351,-9.62398e+13,1.604e+13,-1.42367e+13,2.37278e+12
1352,-9.63823e+13,1.60637e+13,-1.42472e+13,2.37453e+12
1353,-9.65249e+13,1.60875e+13,-1.42577e+13,2.37629e+12
1354,-9.66676e+13,1.61113e+13,-1.42683e+13,2.37805e+12
1355,-9.68104e+13,1.61351e+13,-1.42788e+13,2.3798e+12
1356,-9.69533e+13,1.61589e+13,-1.42894e+13,2.38156e+12
1357,-9.70963e+13,1.61827e+13,-1.42999e+13,2.38332e+12
1358,-9.72394e+13,1.62066e+13,-1.43104e+13,2.38507e+12
1359,-9.73826e+13,1.62304e+13,-1.4321e+13,2.38683e+12
1360,-9.75259e+13,1.62543e+13,-1.43315e+13,2.38858e+12
1361,-9.76693e+13,1.62782e+13,-1.4342e+13,2.39034e+12
1362,-9.78128e+13,1.63021e+13,-1.43526e+13,2.3921e+12
1363,-9.79565e+13,1.63261e+13,-1.43631e+13,2.39385e+12
1364,-9.81002e+13,1.635e+13,-1.43737e+13,2.39561e+12
1365,-9.8244e+13,1.6374e+13,-1.43842e+13,2.39737e+12
1366,-9.8388e+13,1.6398e+13,-1.43947e+13,2.39912e+12
1367,-9.8532e+13,1.6422e+13,-1.44053e+13,2.40088e+12
1368,-9.86762e+13,1.6446e+13,-1.44158e+13,2.40263e+12
1369,-9.88205e+13,1.64701e+13,-1.44263e+13,2.40439e+12
1370,-9.89648e+13,1.64941e+13,-1.44369e+13,2.40615e+12
1371,-9.91093e+13,1.65182e+13,-1.44474e+13,2.4079e+12
1372,-9.92539e+13,1.65423e+13,-1.4458e+13,2.40966e+12
1373,-9.93986e+13,1.65664e+13,-1.44685e+13,2.41142e+12
1374,-9.95434e+13,1.65906e+13,-1.4479e+13,2.41317e+12
1375,-9.96883e+13,1.66147e+13,-1.44896e+13,2.41493e+12
1376,-9.98333e+13,1.66389e+13,-1.45001e+13,2.41668e+12
1377,-9.99784e+13,1.66631e+13,-1.45106e+13,2.41844e+12
1378,-1.00124e+14,1.66873e+13,-1.45212e+13,2.4202e+12
1379,-1.00269e+14,1.67115e+13,-1.45317e+13,2.42195e+12
1380,-1.00414e+14,1.67357e+13,-1.45423e+13,2.42371e+12
1381,-1.0056e+14,1.676e+13,-1.45528e+13,2.42547e+12
1382,-1.00705e+14,1.67842e+13,-1.45633e+13,2.42722e+12
1383,-1.00851e+14,1.68085e+13,-1.45739e+13,2.42898e+12
1384,-1.00997e+14,1.68328e+13,-1.45844e+13,2.43074e+12
1385,-1.01143e+14,1.68572e+13,-1.4595e+13,2.43249e+12
1386,-1.01289e+14,1.68815e+13,-1.46055e+13,2.43425e+12
1387,-1.01435e+14,1.69059e+13,-1.4616e+13,2.436e+12
1388,-1.01581e+14,1.69302e+13,-1.46266e+13,2.43776e+12
1389,-1.01728e+14,1.69546e+13,-1.46371e+13,2.43952e+12
1390,-1.01874e+14,1.69791e+13,-1.46476e+13,2.44127e+12
1391,-1.02021e+14,1.70035e+13,-1.46582e+13,2.44303e+12
1392,-1.02168e+14,1.70279e+13,-1.46687e+13,2.44479e+12
1393,-1.02314e+14,1.70524e+13,-1.46793e+13,2.44654e+12
1394,-1.02461e+14,1.70769e+13,-1.46898e+13,2.4483e+12
1395,-1.02608e+14,1.71014e+13,-1.47003e+13,2.45005e+12
1396,-1.02755e+14,1.71259e+13,-1.47109e+13,2.45181e+12
1397,-1.02903e+14,1.71504e+13,-1.47214e+13,2.45357e+12
1398,-1.0305e+14,1.7175e+13,-1.47319e+13,2.45532e+12
1399,-1.03197e+14,1.71996e+13,-1.47425e+13,2.45708e+12
1400,-1.03345e+14,1.72241e+13,-1.4753e+13,2.45884e+12
1401,-1.03493e+14,1.72488e+13,-1.47636e+13,2.46059e+12
1402,-1.0364e+14,1.72734e+13,-1.47741e+13,2.46235e+12
1403,-1.03788e+14,1.7298e+13,-1.47846e+13,2.46411e+12
1404,-1.03936e+14,1.73227e+13,-1.47952e+13,2.46586e+12
1405,-1.04084e+14,1.73474e+13,-1.48057e+13,2.46762e+12
1406,-1.04232e+14,1.7372e+13,-1.48162e+13,2.46937e+12
1407,-1.04381e+14,1.73968e+13,-1.48268e+13,2.47113e+12
1408,-1.04529e+14,1.74215e+13,-1.48373e+13,2.47289e+12
1409,-1.04677e+14,1.74462e+13,-1.48479e+13,2.47464e+12
1410,-1.04826e+14,1.7471e+13,-1.48584e+13,2.4764e+12
1411,-1.04975e+14,1.74958e+13,-1.48689e+13,2.47816e+12
1412,-1.05123e+14,1.75206e+13,-1.48795e+13,2.47991e+12
1413,-1.05272e+14,1.75454e+13,-1.489e+13,2.48167e+12
1414,-1.05421e+14,1.75702e+13,-1.49005e+13,2.48342e+12
1415,-1.0557e+14,1.75951e+13,-1.49111e+13,2.48518e+12
1416,-1.0572e+14,1.762e+13,-1.49216e+13,2.48694e+12
1417,-1.05869e+14,1.76448e+13,-1.49322e+13,2.48869e+12
1418,-1.06018e+14,1.76697e+13,-1.49427e+13,2.49045e+12
1419,-1.06168e+14,1.76947e+13,-1.49532e+13,2.49221e+12
1420,-1.06318e+14,1.77196e+13,-1.49638e+13,2.49396e+12
1421,-1.06467e+14,1.77446e+13,-1.49743e+13,2.49572e+12
1422,-1.06617e+14,1.77695e+13,-1.49849e+13,2.49748e+12
1423,-1.06767e+14,1.77945e+13,-1.49954e+13,2.49923e+12
1424,-1.06917e+14,1.78195e+13,-1.50059e+13,2.50099e+12
1425,-1.07067e+14,1.78446e+13,-1.50165e+13,2.50274e+12
1426,-1.07218e+14,1.78696e+13,-1.5027e+13,2.5045e+12
1427,-1.07368e+14,1.78947e+13,-1.50375e+13,2.50626e+12
1428,-1.07519e+14,1.79198e+13,-1.50481e+13,2.50801e+12
1429,-1.07669e+14,1.79449e+13,-1.50586e+13,2.50977e+12
1430,-1.0782e+14,1.797e+13,-1.50692e+13,2.51153e+12
1431,-1.07971e+14,1.79951e+13,-1.50797e+13,2.51328e+12
1432,-1.08122e+14,1.80203e+13,-1.50902e+13,2.51504e+12
1433,-1.08273e+14,1.80454e+13,-1.51008e+13,2.51679e+12
1434,-1.08424e+14,1.80706e+13,-1.51113e+13,2.51855e+12
1435,-1.08575e+14,1.80958e+13,-1.51218e+13,2.52031e+12
1436,-1.08726e+14,1.8121e+13,-1.51324e+13,2.52206e+12
1437,-1.08878e+14,1.81463e+13,-1.51429e+13,2.52382e+12
1438,-1.09029e+14,1.81715e+13,-1.51535e+13,2.52558e+12
1439,-1.09181e+14,1.81968e+13,-1.5164e+13,2.52733e+12
1440,-1.09333e+14,1.82221e+13,-1.51745e+13,2.52909e+12
1441,-1.09484e+14,1.82474e+13,-1.51851e+13,2.53085e+12
1442,-1.09636e+14,1.82727e+13,-1.51956e+13,2.5326e+12
1443,-1.09788e+14,1.82981e+13,-1.52061e+13,2.53436e+12
1444,-1.09941e+14,1.83234e+13,-1.52167e+13,2.53611e+12
1445,-1.10093e+14,1.83488e+13,-1.52272e+13,2.53787e+12
1446,-1.10245e+14,1.83742e+13,-1.52378e+13,2.53963e+12
1447,-1.10398e+14,1.83996e+13,-1.52483e+13,2.54138e+12
1448,-1.1055e+14,1.8425e+13,-1.52588e+13,2.54314e+12
1449,-1.10703e+14,1.84505e+13,-1.52694e+13,2.5449e+12
1450,-1.10856e+14,1.8476e+13,-1.52799e+13,2.54665e+12
1451,-1.11009e+14,1.85014e+13,-1.52905e+13,2.54841e+12
1452,-1.11162e+14,1.85269e+13,-1.5301e+13,2.55016e+12
1453,-1.11315e+14,1.85525e+13,-1.53115e+13,2.55192e+12
1454,-1.11468e+14,1.8578e+13,-1.53221e+13,2.55368e+12
1455,-1.11621e+14,1.86036e+13,-1.53326e+13,2.55543e+12
1456,-1.11775e+14,1.86291e+13,-1.53431e+13,2.55719e+12
1457,-1.11928e+14,1.86547e+13,-1.53537e+13,2.55895e+12
1458,-1.12082e+14,1.86803e+13,-1.53642e+13,2.5607e+12
1459,-1.12236e+14,1.87059e+13,-1.53748e+13,2.56246e+12
1460,-1.1239e+14,1.87316e+13,-1.53853e+13,2.56422e+12
1461,-1.12544e+14,1.87573e+13,-1.53958e+13,2.56597e+12
1462,-1.12698e+14,1.87829e+13,-1.54064e+13,2.56773e+12
1463,-1.12852e+14,1.88086e+13,-1.54169e+13,2.56948e+12
1464,-1.13006e+14,1.88343e+13,-1.54274e+13,2.57124e+12
1465,-1.1316e+14,1.88601e+13,-1.5438e+13,2.573e+12
1466,-1.13315e+14,1.88858e+13,-1.54485e+13,2.57475e+12
1467,-1.13469e+14,1.89116e+13,-1.54591e+13,2.57651e+12
1468,-1.13624e+14,1.89374e+13,-1.54696e+13,2.57827e+12
1469,-1.13779e+14,1.89632e+13,-1.54801e+13,2.58002e+12
1470,-1.13934e+14,1.8989e+13,-1.54907e+13,2.58178e+12
1471,-1.14089e+14,1.90148e+13,-1.55012e+13,2.58353e+12
1472,-1.14244e+14,1.90407e+13,-1.55117e+13,2.58529e+12
1473,-1.14399e+14,1.90665e+13,-1.55223e+13,2.58705e+12
1474,-1.14555e+14,1.90924e+13,-1.55328e+13,2.5888e+12
1475,-1.1471e+14,1.91183e+13,-1.55434e+13,2.59056e+12
1476,-1.14866e+14,1.91443e+13,-1.55539e+13,2.59232e+12
1477,-1.15021e+14,1.91702e+13,-1.55644e+13,2.59407e+12
1478,-1.15177e+14,1.91962e+13,-1.5575e+13,2.59583e+12
1479,-1.15333e+14,1.92221e+13,-1.55855e+13,2.59759e+12
1480,-1.15489e+14,1.92481e+13,-1.5596e+13,2.59934e+12
1481,-1.15645e+14,1.92741e+13,-1.56066e+13,2.6011e+12
1482,-1.15801e+14,1.93002e+13,-1.56171e+13,2.60285e+12
1483,-1.15957e+14,1.93262e+13,-1.56277e+13,2.60461e+12
1484,-1.16114e+14,1.93523e+13,-1.56382e+13,2.60637e+12
1485,-1.1627e+14,1.93784e+13,-1.56487e+13,2.60812e+12
1486,-1.16427e+14,1.94045e+13,-1.56593e+13,2.60988e+12
1487,-1.16583e+14,1.94306e+13,-1.56698e+13,2.61164e+12
1488,-1.1674e+14,1.94567e+13,-1.56804e+13,2.61339e+12
1489,-1.16897e+14,1.94829e+13,-1.56909e+13,2.61515e+12
1490,-1.17054e+14,1.9509e+13,-1.57014e+13,2.6169e+12
1491,-1.17211e+14,1.95352e+13,-1.5712e+13,2.61866e+12
1492,-1.17368e+14,1.95614e+13,-1.57225e+13,2.62042e+12
1493,-1.17526e+14,1.95876e+13,-1.5733e+13,2.62217e+12
1494,-1.17683e+14,1.96139e+13,-1.57436e+13,2.62393e+12
1495,-1.17841e+14,1.96401e+13,-1.57541e+13,2.62569e+12
1496,-1.17998e+14,1.96664e+13,-1.57647e+13,2.62744e+12
1497,-1.18156e+14,1.96927e+13,-1.57752e+13,2.6292e+12
1498,-1.18314e+14,1.9719e+13,-1.57857e+13,2.63095e+12
1499,-1.18472e+14,1.97453e+13,-1.57963e+13,2.63271e+12
1500,-1.1863e+14,1.97717e+13,-1.58068e+13,2.63447e+12
1501,-1.18788e+14,1.9798e+13,-1.58173e+13,2.63622e+12
1502,-1.18947e+14,1.98244e+13,-1.58279e+13,2.63798e+12
1503,-1.19105e+14,1.98508e+13,-1.58384e+13,2.63974e+12
1504,-1.19263e+14,1.98772e+13,-1.5849e+13,2.64149e+12
1505,-1.19422e+14,1.99037e+13,-1.58595e+13,2.64325e+12
1506,-1.19581e+14,1.99301e+13,-1.587e+13,2.64501e+12
1507,-1.1974e+14,1.99566e+13,-1.58806e+13,2.64676e+12
1508,-1.19898e+14,1.99831e+13,-1.58911e+13,2.64852e+12
1509,-1.20057e+14,2.00096e+13,-1.59016e+13,2.65027e+12
1510,-1.20217e+14,2.00361e+13,-1.59122e+13,2.65203e+12
1511,-1.20376e+14,2.00626e+13,-1.59227e+13,2.65379e+12
1512,-1.20535e+14,2.00892e+13,-1.59333e+13,2.65554e+12
1513,-1.20695e+14,2.01158e+13,-1.59438e+13,2.6573e+12
1514,-1.20854e+14,2.01423e+13,-1.59543e+13,2.65906e+12
1515,-1.21014e+14,2.0169e+13,-1.59649e+13,2.66081e+12
1516,-1.21173e+14,2.01956e+13,-1.59754e+13,2.66257e+12
1517,-1.21333e+14,2.02222e+13,-1.59859e+13,2.66432e+12
1518,-1.21493e+14,2.02489e+13,-1.59965e+13,2.66608e+12
1519,-1.21653e+14,2.02756e+13,-1.6007e+13,2.66784e+12
1520,-1.21814e+14,2.03023e+13,-1.60176e+13,2.66959e+12
1521,-1.21974e+14,2.0329e+13,-1.60281e+13,2.67135e+12
1522,-1.22134e+14,2.03557e+13,-1.60386e+13,2.67311e+12
1523,-1.22295e+14,2.03825e+13,-1.60492e+13,2.67486e+12
1524,-1.22455e+14,2.04092e+13,-1.60597e+13,2.67662e+12
1525,-1.22616e+14,2.0436e+13,-1.60703e+13,2.67838e+12
1526,-1.22777e+14,2.04628e+13,-1.60808e+13,2.68013e+12
1527,-1.22938e+14,2.04896e+13,-1.60913e+13,2.68189e+12
1528,-1.23099e+14,2.05165e+13,-1.61019e+13,2.68364e+12
1529,-1.2326e+14,2.05433e+13,-1.61124e+13,2.6854e+12
1530,-1.23421e+14,2.05702e+13,-1.61229e+13,2.68716e+12
1531,-1.23582e+14,2.05971e+13,-1.61335e+13,2.68891e+12
1532,-1.23744e+14,2.0624e+13,-1.6144e+13,2.69067e+12
1533,-1.23905e+14,2.06509e+13,-1.61546e+13,2.69243e+12
1534,-1.24067e+14,2.06778e+13,-1.61651e+13,2.69418e+12
1535,-1.24229e+14,2.07048e+13,-1.61756e+13,2.69594e+12
1536,-1.24391e+14,2.07318e+13,-1.61862e+13,2.69769e+12
1537,-1.24553e+14,2.07588e+13,-1.61967e+13,2.69945e+12
1538,-1.24715e+14,2.07858e+13,-1.62072e+13,2.70121e+12
1539,-1.24877e+14,2.08128e+13,-1.62178e+13,2.70296e+12
1540,-1.25039e+14,2.08399e+13,-1.62283e+13,2.70472e+12
1541,-1.25202e+14,2.08669e+13,-1.62389e+13,2.70648e+12
1542,-1.25364e+14,2.0894e+13,-1.62494e+13,2.70823e+12
1543,-1.25527e+14,2.09211e+13,-1.62599e+13,2.70999e+12
1544,-1.25689e+14,2.09482e+13,-1.62705e+13,2.71175e+12
1545,-1.25852e+14,2.09754e+13,-1.6281e+13,2.7135e+12
1546,-1.26015e+14,2.10025e+13,-1.62915e+13,2.71526e+12
1547,-1.26178e+14,2.10297e+13,-1.63021e+13,2.71701e+12
1548,-1.26341e+14,2.10569e+13,-1.63126e+13,2.71877e+12
1549,-1.26505e+14,2.10841e+13,-1.63232e+13,2.72053e+12
1550,-1.26668e+14,2.11113e+13,-1.63337e+13,2.72228e+12
1551,-1.26831e+14,2.11385e+13,-1.63442e+13,2.72404e+12
1552,-1.26995e+14,2.11658e+13,-1.63548e+13,2.7258e+12
1553,-1.27158e+14,2.11931e+13,-1.63653e+13,2.72755e+12
1554,-1.27322e+14,2.12204e+13,-1.63759e+13,2.72931e+12
1555,-1.27486e+14,2.12477e+13,-1.63864e+13,2.73106e+12
1556,-1.2765e+14,2.1275e+13,-1.63969e+13,2.73282e+12
1557,-1.27814e+14,2.13024e+13,-1.64075e+13,2.73458e+12
1558,-1.27978e+14,2.13297e+13,-1.6418e+13,2.73633e+12
1559,-1.28143e+14,2.13571e+13,-1.64285e+13,2.73809e+12
1560,-1.28307e+14,2.13845e+13,-1.64391e+13,2.73985e+12
1561,-1.28471e+14,2.14119e+13,-1.64496e+13,2.7416e+12
1562,-1.28636e+14,2.14394e+13,-1.64602e+13,2.74336e+12
1563,-1.28801e+14,2.14668e+13,-1.64707e+13,2.74512e+12
1564,-1.28966e+14,2.14943e+13,-1.64812e+13,2.74687e+12
1565,-1.29131e+14,2.15218e+13,-1.64918e+13,2.74863e+12
1566,-1.29296e+14,2.15493e+13,-1.65023e+13,2.75038e+12
1567,-1.29461e+14,2.15768e+13,-1.65128e+13,2.75214e+12
1568,-1.29626e+14,2.16043e+13,-1.65234e+13,2.7539e+12
1569,-1.29791e+14,2.16319e+13,-1.65339e+13,2.75565e+12
1570,-1.29957e+14,2.16595e+13,-1.65445e+13,2.75741e+12
1571,-1.30122e+14,2.1687e+13,-1.6555e+13,2.75917e+12
1572,-1.30288e+14,2.17147e+13,-1.65655e+13,2.76092e+12
1573,-1.30454e+14,2.17423e+13,-1.65761e+13,2.76268e+12
1574,-1.3062e+14,2.17699e+13,-1.65866e+13,2.76443e+12
1575,-1.30786e+14,2.17976e+13,-1.65971e+13,2.76619e+12
1576,-1.30952e+14,2.18253e+13,-1.66077e+13,2.76795e+12
1577,-1.31118e+14,2.1853e+13,-1.66182e+13,2.7697e+12
1578,-1.31284e+14,2.18807e+13,-1.66288e+13,2.77146e+12
1579,-1.3145e+14,2.19084e+13,-1.66393e+13,2.77322e+12
1580,-1.31617e+14,2.19362e+13,-1.66498e+13,2.77497e+12
1581,-1.31784e+14,2.19639e+13,-1.66604e+13,2.77673e+12
1582,-1.3195e+14,2.19917e+13,-1.66709e+13,2.77849e+12
1583,-1.32117e+14,2.20195e+13,-1.66814e+13,2.78024e+12
1584,-1.32284e+14,2.20473e+13,-1.6692e+13,2.782e+12
1585,-1.32451e+14,2.20752e+13,-1.67025e+13,2.78375e+12
1586,-1.32618e+14,2.2103e+13,-1.67131e+13,2.78551e+12
1587,-1.32785e+14,2.21309e+13,-1.67236e+13,2.78727e+12
1588,-1.32953e+14,2.21588e+13,-1.67341e+13,2.78902e+12
1589,-1.3312e+14,2.21867e+13,-1.67447e+13,2.79078e+12
1590,-1.33288e+14,2.22146e+13,-1.67552e+13,2.79254e+12
1591,-1.33455e+14,2.22426e+13,-1.67658e+13,2.79429e+12
1592,-1.33623e+14,2.22705e+13,-1.67763e+13,2.79605e+12
1593,-1.33791e+14,2.22985e+13,-1.67868e+13,2.7978e+12
1594,-1.33959e+14,2.23265e+13,-1.67974e+13,2.79956e+12
1595,-1.34127e+14,2.23545e+13,-1.68079e+13,2.80132e+12
1596,-1.34295e+14,2.23825e+13,-1.68184e+13,2.80307e+12
1597,-1.34464e+14,2.24106e+13,-1.6829e+13,2.80483e+12
1598,-1.34632e+14,2.24387e+13,-1.68395e+13,2.80659e+12
1599,-1.348e+14,2.24667e+13,-1.68501e+13,2.80834e+12
1600,-1.34969e+14,2.24948e+13,-1.68606e+13,2.8101e+12
1601,-1.35138e+14,2.2523e+13,-1.68711e+13,2.81186e+12
1602,-1.35307e+14,2.25511e+13,-1.68817e+13,2.81361e+12
1603,-1.35475e+14,2.25792e+13,-1.68922e+13,2.81537e+12
1604,-1.35645e+14,2.26074e+13,-1.69027e+13,2.81712e+12
1605,-1.35814e+14,2.26356e+13,-1.69133e+13,2.81888e+12
1606,-1.35983e+14,2.26638e+13,-1.69238e+13,2.82064e+12
1607,-1.36152e+14,2.2692e+13,-1.69344e+13,2.82239e+12
1608,-1.36322e+14,2.27203e+13,-1.69449e+13,2.82415e+12
1609,-1.36491e+14,2.27485e+13,-1.69554e+13,2.82591e+12
1610,-1.36661e+14,2.27768e+13,-1.6966e+13,2.82766e+12
